factset_entity_id,Discrepancy Column,,,
05HDM5-E,,,,
001J5L-E,,,,
0CGPGV-E,,,,
00CT7N-E,,,,
00D1BZ-E,,,,
0C42VK-E,,,,
06FY3H-E,,,,
0052RX-E,,,,
0090PW-E,,,,
05FB9L-E,,,,
008ZBC-E,,,,
00CLFJ-E,,,,
007XK0-E,,,,
06P52T-E,,,,
07HPWT-E,,,,
0GGPMF-E,,,,
0766J2-E,,,,
07FDB9-E,,,,
0058W5-E,,,,
00CF3B-E,,,,
0090D2-E,,,,
0G25JH-E,,,,
05J7V0-E,,,,
002RD3-E,,,,
0DPH88-E,,,,
0035HP-E,,,,
002HMK-E,,,,
06M5V7-E,,,,
06RW33-E,,,,
05FH21-E,,,,
000SWB-E,,,,
05YGYZ-E,,,,
09R138-E,,,,
0G6ZRW-E,,,,
000JFZ-E,,,,
0HRH8L-E,,,,
0049B5-E,,,,
001HM3-E,,,,
002T52-E,,,,
00FYX8-E,,,,
0CN2TP-E,,,,
006LJ7-E,,,,
0018JD-E,,,,
0FLWBW-E,,,,
0037NP-E,,,,
05FWG9-E,,,,
00B2PP-E,,,,
0HW5CN-E,,,,
003C3P-E,,,,
00DR45-E,,,,
0CYFMB-E,,,,
05WLRQ-E,,,,
0D49LK-E,,,,
00BR1Q-E,,,,
0CBD59-E,,,,
0G2DF8-E,,,,
009JSM-E,,,,
062FGN-E,,,,
0HG1QB-E,,,,
002J95-E,,,,
001JW2-E,,,,
0BW44V-E,,,,
00D562-E,,,,
002YFC-E,,,,
00GM66-E,,,,
0GW2SB-E,,,,
00FJFD-E,,,,
083X1L-E,,,,
00C18H-E,,,,
0JKJF4-E,,,,
0CKJQC-E,,,,
000Q6V-E,,,,
0DYT9P-E,,,,
0GR9K6-E,,,,
0DY5RF-E,,,,
002GVZ-E,,,,
0HW5C8-E,,,,
0035MV-E,,,,
085BSC-E,,,,
005HVR-E,,,,
09YVCC-E,,,,
06041J-E,,,,
0CM9WL-E,,,,
00FZLH-E,,,,
0090QZ-E,,,,
0DMBH2-E,,,,
000PWG-E,,,,
00B77X-E,,,,
0J1L53-E,,,,
002YBT-E,,,,
06K54C-E,,,,
002H59-E,,,,
005K51-E,,,,
001XTZ-E,,,,
000LDT-E,,,,
05JYHP-E,,,,
007BH8-E,,,,
003587-E,,,,
003N6X-E,,,,
0056X0-E,,,,
002J3X-E,,,,
05MWSM-E,,,,
000DW8-E,,,,
008BV4-E,,,,
003KTD-E,,,,
061Z9Z-E,,,,
0G0L3Q-E,,,,
05L7PY-E,,,,
0GZ6SN-E,,,,
00701V-E,,,,
05X53F-E,,,,
0DFLDS-E,,,,
001F3N-E,,,,
005FVM-E,,,,
00BL94-E,,,,
002HN5-E,,,,
073S3Q-E,,,,
00FZ4N-E,,,,
002GVW-E,,,,
071Z1M-E,,,,
001XY8-E,,,,
00312L-E,,,,
002T1W-E,,,,
0042B1-E,,,,
0037W1-E,,,,
005N16-E,,,,
06KFSS-E,,,,
000FMM-E,,,,
0KMSSM-E,,,,
0DN5YS-E,,,,
06SDTW-E,,,,
009JJ8-E,,,,
09HTBB-E,,,,
06QTHJ-E,,,,
0610ZM-E,,,,
0J1HZM-E,,,,
0JWJSJ-E,,,,
0FRB2M-E,,,,
00103F-E,,,,
080JWZ-E,,,,
002JPT-E,,,,
000WRW-E,,,,
099XQ3-E,,,,
05N0TS-E,,,,
002LC2-E,,,,
001R53-E,,,,
002HLL-E,,,,
002HM2-E,,,,
0CYLP6-E,,,,
0JKPGF-E,,,,
05LQSN-E,,,,
06GTV0-E,,,,
07L4KJ-E,,,,
05LSYX-E,,,,
05HX15-E,,,,
0JR5WT-E,,,,
07LLF2-E,,,,
0GV6Y6-E,,,,
003JHG-E,,,,
06MCJG-E,,,,
00DQWX-E,,,,
0FJR64-E,,,,
06HCMD-E,,,,
062NNP-E,,,,
003M0H-E,,,,
09HT7H-E,,,,
002TJL-E,,,,
064Q40-E,,,,
06L8TW-E,,,,
008KYM-E,,,,
05HWHM-E,,,,
002HYH-E,,,,
05FRZ3-E,,,,
009ZNJ-E,,,,
0C6TDC-E,,,,
000Y63-E,,,,
0762F0-E,,,,
0035DC-E,,,,
00D1BF-E,,,,
0052QN-E,,,,
00819Z-E,,,,
005HLT-E,,,,
000PPL-E,,,,
0D7518-E,,,,
0C9CZ8-E,,,,
06PT5M-E,,,,
0J3R9M-E,,,,
002XNG-E,,,,
071JSG-E,,,,
001KKG-E,,,,
0020XT-E,,,,
0J1JG1-E,,,,
08GS3G-E,,,,
009ZDN-E,,,,
003C2X-E,,,,
06VP5Y-E,,,,
004W8W-E,,,,
00353S-E,,,,
0CZZR7-E,,,,
002LTX-E,,,,
08VKTK-E,,,,
00DXSQ-E,,,,
0C56R7-E,,,,
003S2S-E,,,,
07NXRP-E,,,,
0G2DK9-E,,,,
08BN4R-E,,,,
0J3R8F-E,,,,
0G2H7W-E,,,,
08HWW5-E,,,,
05FWJ7-E,,,,
0090P5-E,,,,
00GFT7-E,,,,
0CGFL2-E,,,,
00197H-E,,,,
05FRV9-E,,,,
0DF8RB-E,,,,
05KWK8-E,,,,
0DLF7L-E,,,,
0D5GHN-E,,,,
009ZTC-E,,,,
06FX2C-E,,,,
00CDTJ-E,,,,
0810PR-E,,,,
0BNMCL-E,,,,
00BPY8-E,,,,
06NRS4-E,,,,
002KM6-E,,,,
005HRH-E,,,,
0G27W9-E,,,,
002LG6-E,,,,
0B7VY4-E,,,,
0684NG-E,,,,
009VJ4-E,,,,
05NSLM-E,,,,
05FVQ8-E,,,,
0851TT-E,,,,
00BSZH-E,,,,
077KFY-E,,,,
05GDTT-E,,,,
0DGF8M-E,,,,
00D1V9-E,,,,
0011TZ-E,,,,
009K09-E,,,,
00C4PF-E,,,,
0080W9-E,,,,
064J3H-E,,,,
06RQF1-E,,,,
00G577-E,,,,
05HWL2-E,,,,
0FSW30-E,,,,
07727Q-E,,,,
06D7WM-E,,,,
0CN45L-E,,,,
06MRD1-E,,,,
006CFD-E,,,,
001Y60-E,,,,
0CHDF3-E,,,,
0CX94S-E,,,,
002GBK-E,,,,
00C389-E,,,,
0D5MR3-E,,,,
0018P9-E,,,,
0BT2BZ-E,,,,
001K09-E,,,,
05LNPH-E,,,,
0036WG-E,,,,
07JXG6-E,,,,
0092XT-E,,,,
0BZV00-E,,,,
0HW5CH-E,,,,
004GH5-E,,,,
081376-E,,,,
05GR9Q-E,,,,
001QYT-E,,,,
05V9F2-E,,,,
05SJ9R-E,,,,
064G80-E,,,,
0HK407-E,,,,
0J3RB1-E,,,,
000JVP-E,,,,
003L68-E,,,,
00B728-E,,,,
0D29CG-E,,,,
006WT8-E,,,,
006JC5-E,,,,
05KCG7-E,,,,
06Y2X0-E,,,,
00DJR1-E,,,,
005HLV-E,,,,
088VNT-E,,,,
001DYS-E,,,,
002SNL-E,,,,
003LKD-E,,,,
0DMLSL-E,,,,
0KM8J1-E,,,,
05J93H-E,,,,
0076HF-E,,,,
003GNF-E,,,,
00FYYH-E,,,,
065184-E,,,,
05HB4B-E,,,,
0010ZH-E,,,,
0CWD0X-E,,,,
06K6SY-E,,,,
00290F-E,,,,
00D0GG-E,,,,
05SBQS-E,,,,
00GLMH-E,,,,
06NT3S-E,,,,
05H4CV-E,,,,
0GXYF6-E,,,,
063F8J-E,,,,
00728B-E,,,,
09YWYN-E,,,,
08DRV0-E,,,,
0C3HM7-E,,,,
001XLG-E,,,,
0017XH-E,,,,
00D4XK-E,,,,
05S2V8-E,,,,
05FK8K-E,,,,
00G8N5-E,,,,
002N6S-E,,,,
002XM1-E,,,,
06FXG2-E,,,,
005HLW-E,,,,
001H24-E,,,,
061BL0-E,,,,
05KRQ7-E,,,,
002HHH-E,,,,
00DCR0-E,,,,
06R3TW-E,,,,
074GYC-E,,,,
08HWDQ-E,,,,
07FRVY-E,,,,
001N60-E,,,,
08851B-E,,,,
0DL8PZ-E,,,,
06BGGV-E,,,,
05H7ST-E,,,,
07P6SC-E,,,,
069Z8R-E,,,,
05F9FT-E,,,,
0HB99G-E,,,,
0JT6D5-E,,,,
06121G-E,,,,
002HNV-E,,,,
06NN3W-E,,,,
00DQZF-E,,,,
06C3MP-E,,,,
0859TB-E,,,,
002HJD-E,,,,
0JGNQD-E,,,,
09JCHS-E,,,,
0043RM-E,,,,
05KWWF-E,,,,
0FGJJF-E,,,,
0DF5MY-E,,,,
0FM0LM-E,,,,
0C9KJ1-E,,,,
00FHTP-E,,,,
002HYF-E,,,,
00CDTG-E,,,,
006WY3-E,,,,
0035SL-E,,,,
05JZMM-E,,,,
06TXNG-E,,,,
00DQM1-E,,,,
05MMZ1-E,,,,
05Z727-E,,,,
06Y13C-E,,,,
06L8YY-E,,,,
002L09-E,,,,
05G24X-E,,,,
05KM36-E,,,,
004DV2-E,,,,
05HKJF-E,,,,
0B8XSG-E,,,,
063477-E,,,,
001Q8G-E,,,,
00DX33-E,,,,
006GH2-E,,,,
00BR1W-E,,,,
007VSC-E,,,,
0GMZLR-E,,,,
0C90T2-E,,,,
072LZ4-E,,,,
06SG4W-E,,,,
0HW588-E,,,,
0030B0-E,,,,
0C7YDS-E,,,,
00DNXF-E,,,,
0FMWKG-E,,,,
05HZBK-E,,,,
009BLC-E,,,,
00B81J-E,,,,
003JS5-E,,,,
002H8J-E,,,,
000F1B-E,,,,
000R3K-E,,,,
05FWK6-E,,,,
0636K6-E,,,,
09TPQX-E,,,,
06ZJFS-E,,,,
09H102-E,,,,
0J3RB0-E,,,,
074F6L-E,,,,
0CYDL3-E,,,,
002GR1-E,,,,
0CH3QC-E,,,,
000P2Z-E,,,,
07NFFR-E,,,,
00CJ63-E,,,,
000WX9-E,,,,
071XLL-E,,,,
084Y8V-E,,,,
0C3H7J-E,,,,
002FXW-E,,,,
0616DB-E,,,,
0033W3-E,,,,
06JRPL-E,,,,
0J3R9H-E,,,,
009QLG-E,,,,
0010XG-E,,,,
05NHGY-E,,,,
0D2ZRC-E,,,,
06R9F8-E,,,,
07KRC6-E,,,,
001NGJ-E,,,,
07L7G9-E,,,,
001NZM-E,,,,
09TNRK-E,,,,
0FQ94Z-E,,,,
00CFBC-E,,,,
001MQV-E,,,,
0B0ZJG-E,,,,
002T49-E,,,,
08D62L-E,,,,
002ZC8-E,,,,
00BQTH-E,,,,
001685-E,,,,
07FBX9-E,,,,
0BZBFK-E,,,,
05SX63-E,,,,
0JKJDB-E,,,,
00CDTH-E,,,,
06RP7F-E,,,,
00GMDP-E,,,,
0040ST-E,,,,
06XLVZ-E,,,,
002KX1-E,,,,
00CW7C-E,,,,
06ZGKF-E,,,,
001MHL-E,,,,
05G277-E,,,,
06TWQF-E,,,,
0020TB-E,,,,
000DQ8-E,,,,
0011TB-E,,,,
00CDYQ-E,,,,
009RRL-E,,,,
00FK7Z-E,,,,
007WTZ-E,,,,
07JF2W-E,,,,
0080JP-E,,,,
00B0DK-E,,,,
00DY8D-E,,,,
05HWNG-E,,,,
076FCD-E,,,,
05J5WD-E,,,,
0DX2GR-E,,,,
084463-E,,,,
006LC5-E,,,,
07MMRM-E,,,,
00B014-E,,,,
002J17-E,,,,
05FB9N-E,,,,
05H830-E,,,,
06WLJZ-E,,,,
0G27YR-E,,,,
00CF7L-E,,,,
007DP1-E,,,,
05Z5MM-E,,,,
00427F-E,,,,
005Y4F-E,,,,
00B5FR-E,,,,
05HF96-E,,,,
003FX5-E,,,,
05FBPK-E,,,,
0064XP-E,,,,
06YKNM-E,,,,
004HYG-E,,,,
0G4N0N-E,,,,
05H8YJ-E,,,,
0044GX-E,,,,
0FG1QV-E,,,,
0FL5H4-E,,,,
00CDP7-E,,,,
0DQGF5-E,,,,
05G7GP-E,,,,
000RGR-E,,,,
05KH9S-E,,,,
0H1LL1-E,,,,
000CKZ-E,,,,
0G6V7X-E,,,,
09R0S8-E,,,,
006L3Q-E,,,,
002HS7-E,,,,
0037RS-E,,,,
05HGD5-E,,,,
0017BR-E,,,,
0G27YQ-E,,,,
002Q2X-E,,,,
0011FZ-E,,,,
00C99N-E,,,,
002Z1L-E,,,,
05G6QB-E,,,,
078BX5-E,,,,
002HWH-E,,,,
006W1V-E,,,,
06F4Y0-E,,,,
078LSN-E,,,,
05Z7F5-E,,,,
00CFBP-E,,,,
006GL6-E,,,,
0KMSSL-E,,,,
0HW5B0-E,,,,
0C9BDZ-E,,,,
0G4T5R-E,,,,
05JLR3-E,,,,
0032PQ-E,,,,
06NT2G-E,,,,
002HBW-E,,,,
002HD7-E,,,,
0CQXG0-E,,,,
061PKK-E,,,,
0J3R9J-E,,,,
0D7F0B-E,,,,
002J64-E,,,,
060YNV-E,,,,
05YNCT-E,,,,
0DDRX4-E,,,,
000KH7-E,,,,
05HF3X-E,,,,
00G8NF-E,,,,
000JQL-E,,,,
003QPZ-E,,,,
00B0L6-E,,,,
0040PY-E,,,,
002H83-E,,,,
002JHP-E,,,,
002K8F-E,,,,
0020T3-E,,,,
007VVJ-E,,,,
001ZYS-E,,,,
001RVZ-E,,,,
06PNG3-E,,,,
07L3CW-E,,,,
05HYTK-E,,,,
07M7WX-E,,,,
000CKX-E,,,,
066LYY-E,,,,
07B957-E,,,,
073TXY-E,,,,
0HW58V-E,,,,
006LBN-E,,,,
000ZSZ-E,,,,
0072PH-E,,,,
002CV8-E,,,,
002L8N-E,,,,
002HL4-E,,,,
06THGS-E,,,,
09K281-E,,,,
0DW0NT-E,,,,
0HTYS6-E,,,,
0FZ9LT-E,,,,
0GGMB0-E,,,,
002HDS-E,,,,
0032V1-E,,,,
001Q7H-E,,,,
07MY72-E,,,,
00B00P-E,,,,
005MZ5-E,,,,
06Y11T-E,,,,
0657GW-E,,,,
00D177-E,,,,
05SJM3-E,,,,
05GDR8-E,,,,
05FW22-E,,,,
003LCZ-E,,,,
0DFWJ3-E,,,,
009HST-E,,,,
07NF3Q-E,,,,
06GJBB-E,,,,
000P5T-E,,,,
002J79-E,,,,
05MJZS-E,,,,
00B4HP-E,,,,
005RYT-E,,,,
0CKNM9-E,,,,
0DVFS3-E,,,,
0DGQPG-E,,,,
007TT7-E,,,,
0010D8-E,,,,
0FNHDG-E,,,,
0JKJDK-E,,,,
06HT6K-E,,,,
009ZY5-E,,,,
00CDTX-E,,,,
002V2B-E,,,,
07C70N-E,,,,
002PV7-E,,,,
000ZDR-E,,,,
005LZB-E,,,,
0080FX-E,,,,
0HX5ZP-E,,,,
009ZMV-E,,,,
00C5B5-E,,,,
0JJVJ1-E,,,,
000LNN-E,,,,
003LK8-E,,,,
06D5R5-E,,,,
002J1F-E,,,,
003KV8-E,,,,
003S1N-E,,,,
0FDPZ8-E,,,,
05FM60-E,,,,
09K289-E,,,,
063XGX-E,,,,
061P05-E,,,,
0D2VJM-E,,,,
05V3H8-E,,,,
0CLKJ3-E,,,,
00DXTF-E,,,,
002JZP-E,,,,
06KNY8-E,,,,
0HW5B5-E,,,,
002HY4-E,,,,
002HPJ-E,,,,
071212-E,,,,
05NG3Q-E,,,,
0035BS-E,,,,
06S5PY-E,,,,
0HW561-E,,,,
0J3R9Q-E,,,,
07KCZP-E,,,,
00C292-E,,,,
0CKJN9-E,,,,
002MRC-E,,,,
0BY9JN-E,,,,
061M0F-E,,,,
001DV1-E,,,,
003L9F-E,,,,
07LZFX-E,,,,
002H8R-E,,,,
009ZQJ-E,,,,
06MKF0-E,,,,
000Y8X-E,,,,
06L899-E,,,,
06VWCM-E,,,,
0DMPC3-E,,,,
00577M-E,,,,
00DMKR-E,,,,
002HML-E,,,,
0B6RG9-E,,,,
083QQM-E,,,,
002DGD-E,,,,
00CDTD-E,,,,
097KJB-E,,,,
0GMCV3-E,,,,
00B40F-E,,,,
09JZJK-E,,,,
05SNHZ-E,,,,
008F16-E,,,,
002GVL-E,,,,
06MXDQ-E,,,,
0FG9D4-E,,,,
05HZ3N-E,,,,
002LWB-E,,,,
003HY8-E,,,,
002G6T-E,,,,
001DCG-E,,,,
0871J1-E,,,,
0G2DF6-E,,,,
00DQNH-E,,,,
0G4TGF-E,,,,
05FZ6C-E,,,,
06LD2Z-E,,,,
009SLW-E,,,,
009R5N-E,,,,
0C46V6-E,,,,
004VZM-E,,,,
006SHP-E,,,,
05H6VP-E,,,,
00C72Q-E,,,,
06173S-E,,,,
007WRG-E,,,,
06LK0R-E,,,,
001R78-E,,,,
05HZMT-E,,,,
008SDY-E,,,,
001BXX-E,,,,
009D8B-E,,,,
002JKD-E,,,,
06F89Y-E,,,,
0035P5-E,,,,
0HQ5F7-E,,,,
0HW56N-E,,,,
060V1L-E,,,,
0FLL57-E,,,,
007QCP-E,,,,
0JJMWC-E,,,,
006LFJ-E,,,,
0GCW8G-E,,,,
0DD7N3-E,,,,
073WB9-E,,,,
0020T2-E,,,,
003NSG-E,,,,
05FQH5-E,,,,
00DK4B-E,,,,
05NDQP-E,,,,
07CYC8-E,,,,
000P2N-E,,,,
0FSTTK-E,,,,
005RNY-E,,,,
06NXCX-E,,,,
002H6V-E,,,,
05SMJ3-E,,,,
000N01-E,,,,
09MXH8-E,,,,
0FJY9G-E,,,,
0BKXRK-E,,,,
0C9GZ0-E,,,,
002HWT-E,,,,
00BQNB-E,,,,
05SJMD-E,,,,
05KT15-E,,,,
0035DS-E,,,,
0J3RB6-E,,,,
05ZVF6-E,,,,
0032TR-E,,,,
00BDRP-E,,,,
05FRVF-E,,,,
05JP9H-E,,,,
05YL2X-E,,,,
001K97-E,,,,
00D15B-E,,,,
05DZJ1-E,,,,
0JKJDX-E,,,,
076YPG-E,,,,
05N7P1-E,,,,
002HV1-E,,,,
05HJNG-E,,,,
0GGG49-E,,,,
0012Q8-E,,,,
000WHF-E,,,,
009RLD-E,,,,
006L7M-E,,,,
0HW576-E,,,,
0C7LDR-E,,,,
05TYNN-E,,,,
06P6YK-E,,,,
0GFYFD-E,,,,
009R9M-E,,,,
05LBNT-E,,,,
05JH4Q-E,,,,
0B5R22-E,,,,
0013QC-E,,,,
000SX3-E,Data not None,,,
0G27Z2-E,,,,
0084YK-E,,,,
000W64-E,,,,
00D2Q1-E,,,,
002HN4-E,,,,
0JWJW9-E,,,,
004J0V-E,,,,
00FYSV-E,,,,
09ZMDD-E,,,,
004DY4-E,,,,
05G7YM-E,,,,
00BL93-E,,,,
000KRC-E,,,,
002V9J-E,,,,
07C4NH-E,,,,
004BVL-E,,,,
000CPH-E,,,,
002K39-E,,,,
0K9C9R-E,,,,
0DLBVW-E,,,,
000CKL-E,,,,
00D1FK-E,,,,
00BR90-E,,,,
000XSK-E,,,,
00C3P1-E,,,,
0022H5-E,,,,
0076ZC-E,,,,